ID,id,name,alternate_name,organization_id,description,service_locations,url,program_id,email,status,service_taxonomy,application_process,wait_time,fees,accreditations,licenses,service_phones
11,590149106022184,"Holly House",,906742630902911,"Located in a quiet, residential neighborhood near Silver Spring, MD, Holly House is a long-term group home for eight men and women with mental illness who are at great risk of homelessness. Holly House is within easy walking distance to public transportation and stores. Holly House residents receive continuing clinical support services from Woodley House as they integrate into the community, participating in individual day programs, full or part-time jobs and volunteer programs.",,https://woodleyhouse.org/residential-care/holly-house/,,Verified,929094559121639,"Referrals are accepted from the Department of Behavioral Health, Core Service Agencies, private providers, hospitals and families.

Residents must be formerly homeless, be enrolled with the DC Department of Behavioral Health, and have a recommendation from their Core Service Agency to apply to Holly House. The Core Service Agency will inform them of any needed documentation that they require.

Becoming a resident includes receiving meals, 24-hour residential staff supervision and support services to enable clients to achieve greater independence.

Please contact Alkita Alhanssary, Holly House Supervisor, for information about how to enter Holly House.
",,,,,906348724543792,,1170089516639143,,,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
12,592511260613384,"Downtown Cluster Geriatric Day Care",,900455754248217,"Day services for seniors.",984058750613797,https://www.asburyumcdc.org/,,Verified,637158405241810,"Call to confirm how to access services.",,,,,"1224416978291385,931894948994087",776532681871781,,,944084611081362,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
13,602724412494897,"Transportation Services","Misler Center",855094084464049,"Misler Adult Day Center is able to provide critically needed transportation to many of our participants using the JCA ElderBus fleet. Each day, trained drivers who are sensitive to the needs of older adults are out in neighborhoods surrounding the Center, providing roundtrip door-to-door service to those who live within our pick up area. Our fleet of accessible buses can accommodate wheelchairs and walkers.",924628911683577,https://accessjca.org/misler-center/,Misler@AccessJCA.org,Verified,632609508449013,"For more information, to arrange a visit, or to speak with one of our social workers, please call us at 301-468-1740, or use the contact form on our website to send an email inquiry.",,,,,"1100526340352002,1090977082368403",1058170814905410,,"1157835357284365,854808174954754,1032274526726429",1050035692418764,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
14,605860875832060,"Diabetes Program",,1220981589179778,"Our Diabetes Program provides educational, interactive workshops for those who are hospitalized and those who are caring for their diabetes at home. These workshops are designed to stabilize and restore diabetics health by learning how to control their disease and eliminate barriers to their care.",620132940242525,https://www.unitedmedicaldc.com/services/diabetes-program/,,Verified,941516382466411,"Call for more information.",,,,,1136418356307446,1100182510854387,,,818226241830087,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
15,549681153080082,"Know Your Rights",,983721114373124,"An online resource to help educate you on your rights as a survivor of intimate partner violence.",828792720206018,https://www.dashdc.org/housing-resource-center/know-rights/,,Verified,"917725171609009,929094559121639","Visit our website. If you are in an emergency, contact National Domestic Violence Hotline: 1-800-799-7233 (SAFE) or 1-800-787-3224 (TTY).",,,,,871700855571478,900562936646293,,1212718840001878,1043474797867812,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
16,563588572334023,"Ride Smart Workshops",Connect-A-Ride,855094084464049,"Ride Smart Workshops
Offered periodically, these workshops help small groups of older adults learn to use public transportation options and otherwise navigate the National Capital Region.",924628911683577,https://accessjca.org/connect-a-ride/,ConnectARide@AccessJCA.org,Verified,632609508449013,"Registration is required for Ride Smart workshops. Call 301.738.3252 to register or for more information or email ConnectARide@AccessJCA.org",,,,,1256462778437672,1276016050822057,,"1262399029280424,854808174954754",1050035692418764,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
17,565227181581504,"C.A.P. (Community Anti-violence) After School Program ",,1013543362848937,"We equip, encourage and empower the emerging generation via reading tutoring, homework assistance, mentoring and discipleship development.",628637355176202,http://www.hughesmemorial.org/ministries.aspx,,Verified,789038541797078,"Call or show up to the next meeting. October through May.",,,,,905425032669080,1007276077218464,,"1274396898894043,883345659611536",1190125799561725,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
18,566502197729713,"Care Management",,1180598613249590,"Families face new challenges as family members age. Life doesn’t come with an event planner, so Seabury care managers are there for when you and your family need help.

Seabury care managers guide older adults and their families through the process of planning for long-term needs. Seabury’s Care Management team is dedicated to improving the quality of life as well as maintaining independence for their clients.

Care Management provides counsel to families on key issues that could include elder law attorneys, home care providers, senior living communities, physicians, rehabilitation centers, mental health providers, financial planners, and others to promote a positive aging experience.",1183011241112934,https://www.seaburyresources.org/caremanagement,info@seaburyresources.org,Verified,637158405241810,"Call to apply for services.",,,,,583858667444622,1176087327224268,,854808174954754,743160673924882,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
19,567631577251008,"Food Pantry",,1107997028998056,"Offers a food pantry for people in need of food.",1112335428289741,,,Verified,832990803111047,"You must have a referral from social services or a case manager that is faxed to us. Then you will set up an appointment by phone.",,,,,"750948313560406,872643474789883,1118383435935760",675697250328431,,1244888069012632,826486612406662,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
20,569770427910971,"Information and Referral",,964889233755760,"DCCIL provides disability-specific information and referral to ensure people with disabilities have access to information needed to achieve or maintain independence in their communities.","875107767611380,608497828316445,1282997809596504",https://dccil.org/what-we-do/our-core-services/,,Verified,637158405241810,"Call for intake. Services are provided to residents.",,,,,"624495395805685,1009972720361462,857576973728938,1222403878723639,1154182835844763",1180459083504396,,1322383076619129,"825051851809001,904316078691110,1313889595660179",,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
21,573528188325499,"Homelessness Prevention",,1195870505334629,"We work with families at risk of losing their housing to prevent homelessness. We help stabilize families through services, financial assistance, and connection to mainstream resources so that they do not need to enter the shelter system.

Community of Hope's Homelessness Prevention Program works to stabilize families at risk of becoming homeless through specialized services and connection to other community resources.

All families must be referred from the Virginia Williams Family Resource Center. Clients are usually living temporarily with a friend or relative, and have often moved frequently. Clients find themselves on the brink of homelessness and come seeking any assistance available to stay stably housed.

Community of Hope helps prevent clients from losing their homes and entering the shelter system through effective targeting of resources. We recognize that different families require different solutions.

Our case managers serve as supporters and advocates for clients – helping them think through their goals and create detailed plans with a realistic timeline. These wide-ranging supportive services include:

Comprehensive case management
Mediation services
Financial assistance
Budgeting and financial management
Rental and utility assistance
Referral for legal services
The Homelessness Prevention Program, through expert case management and mediation services, helps families stay stably housed and allows them to remain connected to their natural systems of family and community.",688457108968845,https://www.communityofhopedc.org/housing/homelessness-prevention,,,929094559121639,"Access to these services comes through referrals from the Virginia Williams Family Resource Center, the central intake for DC’s coordinated homelessness assistance system for families with children.

Visit this page for exact info: https://www.communityofhopedc.org/housing/how-can-i-access-services",,,,,"958866684536217,612480373273711","656180073780206,1268157148852129",,966756126649195,1255819816076094,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
22,577390293811162,"Walk-In Pregnancy Tests",,662579547117824,"Walk-in pregnancy tests. Under 21: $2, Over 21: $5.",901362892558172,http://www.healthybabiesproject.org/contact/,,Verified,941516382466411,"Walk in.",,,,,645677274573700,968633845824283,,,1244665120116979,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
23,577584068562238,"Change Your Locks","Keep Safe Housing",983721114373124,"If you have a protection order you are legally entitled to change your locks even if your abuser is on the lease. Use our sample letter (on our website) to request a lock change from your landlord.
If your abuser is not on the lease you have the legal right to request a lock change from your landlord at any time. Your landlord or property manager is responsible for changing the locks within 5 business days of the request. Use this sample letter (on our website) to request lock changes, and this letter if your landlord has taken more than 5 business days to change the locks.",828792720206018,https://www.dashdc.org/housing-resource-center/maintain-housing/,,Verified,917725171609009,"Visit our website for sample letters. You can also visit our walk-in clinic for help. If you are in an emergency, contact National Domestic Violence Hotline: 1-800-799-7233 (SAFE) or 1-800-787-3224 (TTY).",,,,,871700855571478,900562936646293,,"777455803391753,1256136937607288,1212718840001878",1043474797867812,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
24,579430499829276,"Counseling Services",,769893937425938,"Grief counseling is often about finding new solutions to problems of living, or about changing relationships in the context of loss. Our trained, experienced therapists accompany adults and families as they readjust to a world that has drastically changed.","1108850981657232,1166799153375505",https://www.wendtcenter.org/hopes-crime-victim-services/,,Verified,,"To become a client, please call: 202.204.5021",,,,,714080995184693,789043683491652,,,"1231165117410316,622488765022102",,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
25,576262745925884,"Youth Development",,931366816861797,"The Perry Center, Inc. Youth Development Program provides a continuum of services to develop and educate youth from ages 3 to 18.",1098817401970888,https://www.perryschool.org/services,,Verified,789038541797078,"Call or walk in.",,,,,763139241210372,802405581688320,,743601753506222,896277574789110,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
26,596474071852609,"Adult Education",,889845893875767,"Academy of Hope provides a variety of programs and services free of charge to meet the needs of our adult learners. Our programs focus on the following:

- Adult Basic Education (ABE)
- General Educational Development (GED)
- National External Diploma Program (NEDP)
- Gateway to College and Careers
- Career Academies in the high-demand sectors of hospitality, healthcare and office administration

We offer additional services to assist our adult learners in attaining their educational goals, including:

- Computer Training
- Career Assessment and Planning

Academy of Hope also provides a range of student support services to help break down barriers that may stand in the way of a student meeting his or her goals.","873273529728080,909942619088980",https://aohdc.org/what-we-do/,,Verified,789038541797078,"Apply in person on campus, call to register, or apply online.",,,,,"1022412281964551,972949389893061,790733365231464","855840227548974,777701460078348,1281999112214963",,"866965462945330,868012483124236","1152392105754818,915998507127869",,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
27,603778865328891,"Medstar Georgetown University Hospital",,1198455162499731,,,www.medstargeorgetown.org,,,,,,,,,,,,,,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
28,607885233270947,"Disaster Relief",,1004391421304549,"ACSGW stands ready to help our community through any disaster. Unfortunately, it is hard to predict just what misfortune may impact our lives. Will it be a violent storm, a devastating home fire or some other horrid event that strikes our community? Although such incidents are hard to predict, ACSGW is prepared to offer assistance in the form of case management, food, clothing, household goods and other support. Please think of ACSGW when disaster strikes",950009053464384,https://www.acsgw.org/disasters.html,,Verified,878986697513222,"If there has been some form of natural disaster, contact ACSGW for help. If you are in an emergency, call 911.",,,,,937322777502476,1115292082523782,,,877682236637760,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
29,610489256524292,"Home-delivered Meals",,1180598613249590,"Through Seabury’s home delivered meal program, older adults in Washington, D.C. who are unable to travel to shop for food or prepare food themselves have meals delivered to their homes.  ",1183011241112934,https://www.seaburyresources.org/homdeliveredmeals,info@seaburyresources.org,Verified,832990803111047,"Call to apply for services.",,,,,1215962717214630,1176087327224268,,854808174954754,743160673924882,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
30,561778285748604,"Nutrition Counseling",,1219589148672769,"At Food & Friends, we consider nutrition to be a vital part of the treatment for our clients. Our community dietitians are available to provide personalized nutrition counseling and meal plans to address each client’s nutritional needs.

In addition, within the community, we provide the following services, all of which are free of charge:

On-site cooking classes
Educational handouts on increasing protein and calorie intake, food safety and more
Off-site group presentations on nutrition related to HIV/AIDS, cancer and other life-challenging illnesses",857875532631251,https://foodandfriends.org/about-us/#services-we-provide,,Verified,941516382466411,,,,,,"1239494728678928,1133561368089400","857395816743172,884617333624034",,,1251720034767684,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
31,573931060003252,"Project ACTION",,744812603775568,"Project ACTION! is a regional coalition of self-advocates and self-advocacy groups from the District of Columbia, Maryland and Virginia.  ACTION! stands for Advocacy, Change, Training, Information, Organizing and Networking.  

People with disabilities have many issues and concerns in common, including transportation, health care, jobs, safety, adult education, and others issues.  After a popular adult education program was threatened with closing without notice, students gathered together to protest the budget cuts and quickly learned that there is strength in numbers!   They learned they can accomplish more together than alone.  

This strong community of self-advocates shares personal experiences of living with developmental disabilities – training and encouraging their peers to speak out on issues important to them.  The groups motto, “Nothing About Us without Us,” is one Quality Trust fully endorses.  Many members have joined boards, committees, work groups, and commissions that make decisions that affect their lives.  Self-advocates meet to learn about their rights, update each other on important issues and events, practice speaking up and sharing their opinions, learn how to lead meetings, set priorities, provide and receive training and celebrate their achievements. ",1185969381076176,https://www.dcqualitytrust.org/families/join-project-action/,pholton@dcqualitytrust.org,Verified,637158405241810,"Project ACTION! meetings are held on Saturdays at Kennedy Institute of Catholic Charities, located at 801 Buchanan Street, NE, Washington, DC  20017.  Refreshments are provided. 

For more information about Project ACTION! email Phyllis Holton or call her at 202-448-1458 (direct).",,,,,1294732165044482,,659954535630939,"1292849277583603,891868766081123",1262646425320757,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
32,577558646630251,"SOME: BEHAVIORAL HEALTH SERVICES",,"908756987447173,775874603891849","Encourages individuals with substance abuse issues to seek help. Assesses the need of the client during the initial intake stage, where clients work with an addiction counselor to determine the program best suited to their needs.",923653351035648,http://some.org,,,,,,,,,,,,,962036505121926,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
33,574661829122399,"Crossing Place",,906742630902911,"Located in Woodley Park, Crossing Place is an eight-bed emergency shelter and crisis stabilization for people experiencing acute mental illness. One of only two private crisis homes in Washington, DC, its therapeutic atmosphere supports clients’ stabilization and recovery. Crossing Place offers short-term (2-14 days) intensive support services at approximately one-third the cost of hospitalization. Crossing Place is staffed 24 hours a day, seven days a week with professional residential crisis specialists who work with the Department of Behavioral Health, medical and psychiatric providers and case managers to support residents. ",,https://woodleyhouse.org/residential-care/crossing-place/,,Verified,"929094559121639,878986697513222","Call screening line (202) 830-3517 to begin application. To be eligible, you must be
- Age 18 or older
- Experiencing a psychiatric crisis
- Must be able to maintain safety of self or others
- Must not be in need of medical detoxification or other inpatient care",,,,,607359446784933,,,866965462945330,,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
34,576988108950338,"Emergency Assistance Program",,1187372282686349,"Offers emergency rent, mortgage and utility assistance to residents of Ward 6. This is only offered on a case by case basis for participants.",1209121324412172,http://fathermckennacenter.org,info@fathermckennacenter.org,Verified,"878986697513222,1077790582995406","This is only offered on a case by case basis for participants. Contact your case manager for more information.",,,,,1123859846194392,1107831955306053,,,645829762063748,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
35,580719808472057,"Camp Bennet",,726173106231202,"Located on 220 scenic acres in beautiful Brookeville, Maryland, Camp Bennett serves as a residential summer camp for financially underprivileged children from all over the Washington, DC, area. Every summer for seven fun-filled weeks, Christian counselors and volunteers lead hundreds of children ages 8-12 through life-changing Bible programs. Children who have never been away from the city streets can experience a week in the country and make new life-long friends.",1135122975308953,http://www.campbennett.org/,,Verified,637158405241810,"Call for more information.",,,,,569071299085270,,,986272445118075,1175347461652522,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
36,580120354830667,"Free After School Program",,931366816861797,"Perry School Community Services Center provides a free After-School and Summer Camp program for children in the Washington, D.C. metropolitan area, and particularly Wards 5 & 6.More information on the most recent registration period and the program is contacting the Perry Center at (202) 312-7140 or by emailing Activities and programming for children include:

Developing nutrition skills through cooking classes;
Art projects with mixed media and crafts;
Anti-bullying and conflict resolution programs;
Homework assistance and cultural enrichment opportunities;",1098817401970888,https://www.perryschool.org/youth-development,,Verified,789038541797078,"Call or walk in.",,,,,763139241210372,,,"1274396898894043,883345659611536",896277574789110,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
37,586827752329383,Genoa,,802521051916688,"Genoa, a QoL Healthcare Company, is a leading pharmacy serving the behavioral health and addiction treatment community for more than 15 years. Genoa is an on-site, full-service pharmacy located in the Community Connections main office waiting room. Genoa takes care of many of the medication needs of our clients, including prescriptions written by psychiatrists, primary care providers, or other specialty prescribers, as well as working with treatment teams to coordinate care.",1044869288351593,http://www.communityconnectionsdc.org/our-services/integrated-care,,,941516382466411,"Call or walk in for more information.",,,,,1125537818767812,1060463085599565,,"868012483124236,1200033126219686,866965462945330,804517213435343,937643355135162,1227486019167060",872487510282336,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
38,586062612640149,"Maternal Mental Health",,840733417398800,"If you are pregnant or preparing for the addition of a new baby, adjusting to life with a new child, had a baby in the past year, or experienced a loss in pregnancy, Mary’s Center is here for you.  

Significant life changes like these can cause tremendous amounts of stress and we want you to know you’re not alone. Reach out to Mary’s Center if you are experiencing:  

Difficulty adjusting to a significant life change 
Difficulty with your emotions following a difficult or traumatic birth 
Difficulty bonding with your baby 
Feelings of irritability, sadness, or depression 
Perinatal grief/loss 
Scary, intrusive thoughts 
If you’re struggling with something you don’t see listed above, we strongly encourage you to reach out to us for additional support.

Our Maternal Mental Health program is dedicated to support pregnant and postpartum women, adoptive parents, and their families through a variety of resources and services including:  

Care coordination 
Phone outreach including a brief assessment, educational information, and ways to connect to additional care 
Support and education, including free online support groups held in  English  and  Spanish 
Therapy and psychiatry  ","1282458965799792,964869638930274,629348329513757",https://www.maryscenter.org/behavioral-health/other-specialties-and-services/maternal-mental-health/,,,941516382466411,"Mary’s Center is ready to partner with you on your health journey. Don’t hesitate to reach out to us using the information below:  

To an appointment and indicate your interest in the Maternal Mental Health program, call (202) 846-8053 x 2797
To reach the Maternal Mental Health Program Manager, call (202) 545-2061",,,,,"1301804131597006,655687905213046,1253449137217297","1134877289644712,827996522503929,601427652072887",,,"903265014608550,962742212670581,732086812000340",,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
39,591961230618386,"Child Development Associate Job Training",,840733417398800,"Train for a career working with young children! Briya Public Charter School offers a Child Development Associate (CDA) training program. The 10-month program prepares you for a career as an early childhood teacher or assistant teacher. During training, students learn educational theory and best practices while also getting hands-on teaching experience with children in a childcare or school setting.  

Upon completion of the Child Development Associate training program, you will be prepared to take the national CDA exam and submit a work portfolio for certification review. You will also be certified in CPR/First Aid and ready to begin your new career! 

To qualify for the CDA training, you must:  
Live in Washington, DC 
Be at least 18 years old 
Pass the entrance exam ",629348329513757,https://www.maryscenter.org/education/job-training/child-development-associate/,,,789038541797078,"Program Details: 
Classes are held Monday-Thursday; 6:00-9:00 pm (English or Spanish) or 12:30-3:00 pm  (Spanish only) at Mary’s Center’s Ontario Road site 
480 hours of practicum experience is required and arranged through Briya  
Register for the course or call (202) 232-7777 for more information.  

Mary’s Center and Briya Public Charter School work together to provide health care, social services, and education for residents of D.C. ",,,,,1307595059042459,,,"868012483124236,1263089203668614",732086812000340,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
40,597642797256208,"Family Rapid Re-Housing",,1245236106154921,"Everyone Home DC’s Family Rapid Re-Housing Program provides short-term rental and utility assistance to families experiencing homelessness in Washington, DC. Families work with Rapid Re-Housing case managers to set goals for greater housing and economic self-sufficiency.

Everyone Home DC’s Family Rapid Re-Housing team and partners provide support through housing stability focused case management, employment preparation services, affordable housing search support, transportation assistance, mental health services, educational or vocational training, and related services to help make the transition to self-sufficient living possible.

Everyone Home DC’s Family Rapid Re-Housing serves 55 families in scattered site apartments throughout the District.",936934819762396,https://everyonehomedc.org/programs/family-rapid-re-housing/,,Verified,929094559121639,"Referrals for the Family Rapid Re-Housing Program come from The Community Partnership for the Prevention of Homelessness.

If you know a family encountering a housing crisis that they cannot resolve on their own, they can access homelessness prevention advice and program assistance referrals exclusively through the Virginia Williams Family Resource Center (920 Rhode Island Ave NE, Washington, DC 20018 | (202)-526-0017), the central intake for DC’s coordinated homelessness assistance system for families.",,,,,735608882009072,"832596400468443,1170433044969408",,"877243931325915,1292849277583603",811198505758894,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
41,598601043584489,"PrEP Program for HIV Prevention",,1093127605400642,"The PrEP Clinic at Andromeda offers comprehensive sexual health services, including pre-exposure prophylaxis or PrEP, to persons at risk for HIV/AIDS. The PrEP Clinic was created to provide the DC metropolitan population with easy access to healthcare providers who support the utilization of PrEP for HIV prevention.

The PrEP Clinic is housed at Andromeda, a non-profit health services organization that has been in operation for more than 48 years. Andromeda provides HIV/AIDS treatment services, substance use treatment, primary care and mental health services, nutrition counseling, and health promotion and education. Andromeda is a multicultural organization that understands and supports the needs of all persons, including: LGBT persons, substance users, sex workers, and immigrant populations. Our staff will work with you to address your needs and develop strategies to support your health.",841307455613093,"Andromeda Transcultural Health",,Verified,941516382466411,"Call for appointment",,,,,860598871725625,930574528621838,,,1224638786118966,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
42,600624054710125,"Tools for Survivors",,809193297555798,"This webpage offers guided information about various concerns related to sexual assault and rape. Please visit this website to learn more.",728145736382163,http://dcrcc.org/counseling/no-straight-path/tools-for-survivors/,dcrcc@dcrcc.org,Verified,637158405241810,"Visit website.
",,,,,819440187923797,,,,782477248679291,,,,,2020-07-01T05:26:43.000000Z,2020-07-01T05:26:43.000000Z
